timestamp,worst,bad,good
0.49308,-0.28311,0.306198,0.170153
0.49312,-0.165604,0.300249,0.0653097
0.49316,0.0471728,-0.975339,-0.0774739
0.4932,0.103907,0.0655408,-0.201038
0.49324,0.099856,0.336742,0.029778
0.49328,-0.165214,-0.243126,0.125948
0.49332,-0.141677,-0.133052,0.0969366
0.49336,-0.0329042,-0.427365,0.11899
0.4934,0.0630106,-0.228541,0.0852711
0.49344,0.232568,0.307986,-0.147734
0.49348,0.0588505,0.379913,-0.114672
0.49352,0.0186356,-0.754035,0.0862686
0.49356,-0.219199,0.247165,0.151274
0.4936,-0.0717202,0.145399,0.116606
0.49364,0.0318702,-0.0901611,0.00715256
0.49368,0.120535,-0.399132,-0.18812
0.49372,0.143063,0.280957,-0.172184
0.49376,-0.0275398,0.112762,0.108371
0.4938,-0.124793,-0.111254,0.142844
0.49384,-0.157393,-0.244768,0.135643
0.49388,0.0201683,-0.0995884,-0.0456645
0.49392,0.0483649,-0.186161,0.0582423
0.49396,0.0910005,-0.304178,-0.538753
0.494,-0.0337922,0.635021,-0.00905017
0.49404,-0.165397,-0.289898,0.581243
0.49408,-0.20847,0.000754181,0.158998
0.49412,0.0199858,0.306027,0.126629
0.49416,0.143854,-0.233918,-0.0566609
0.4942,0.0901003,0.0422463,-0.249123
0.49424,0.0140497,0.155982,-0.213287
0.49428,-0.151153,0.139913,0.0702118
0.49432,-0.250875,0.482931,0.086816
0.49436,-0.140472,-0.378076,0.0441561
0.4944,0.107483,-0.849415,-0.0365535
0.49444,0.115365,0.259329,-0.0959148
0.49448,0.0877648,0.536782,-0.515617
0.49452,-0.060444,-0.929772,0.239124
0.49456,-0.202194,0.116399,0.288316
0.4946,-0.130887,0.283779,0.123771
0.49464,0.0636432,-0.550345,-0.109636
0.49468,0.165445,0.0155337,-0.0633026
0.49472,0.113894,-0.0521115,-0.633853
0.49476,0.00624024,0.251082,0.000437912
0.4948,-0.143951,0.00131374,0.56459
0.49484,-0.103785,0.253089,0.0450684
0.49488,0.0896381,-0.209188,-0.0394121
0.49492,0.19627,-0.401224,-0.173182
0.49496,0.196671,-0.162271,-0.146737
0.495,0.0703213,0.751371,-0.114769
0.49504,-0.165543,-0.426125,0.138258
0.49508,-0.135558,-0.00971921,0.0542037
0.49512,-0.0553228,-0.00529143,-0.0241703
0.49516,0.13523,-0.269279,-0.0835438
0.4952,0.045628,0.215331,-0.0641784
0.49524,-0.0309701,-0.410238,-0.418266
0.49528,-0.108955,0.327023,0.366751
0.49532,-0.194396,0.379572,0.34859
0.49536,-0.0498733,0.0344491,0.0490096
0.4954,0.182354,-0.627686,-0.0676695
0.49544,0.19779,0.320223,-0.384681
0.49548,0.0487542,0.368247,-0.157089
0.49552,-0.157831,-0.108371,0.14979
0.49556,-0.312474,0.173535,-0.113979
0.4956,-0.20611,-0.0203751,0.112847
0.49564,-0.00352762,-0.350427,0.0713553
0.49568,0.149316,-0.12759,-0.114429
0.49572,0.133393,0.12922,-0.238856
0.49576,0.0832884,-0.113772,0.108821
0.4958,-0.0849184,-0.0338773,-0.179203
0.49584,-0.128466,0.215173,-0.339102
0.49588,0.00971921,-0.177354,0.410895
0.49592,0.102629,-0.471278,-0.0293766
0.49596,0.109612,-0.0820598,-0.103153
0.496,0.0653462,0.554043,0.0841764
0.49604,-0.093482,-0.07082,-0.0731434
0.49608,-0.0750045,0.0136847,-0.1576
0.49612,-0.00672681,-0.218859,0.0513087
0.49616,0.144474,-0.183911,0.110427
0.4962,0.145873,0.245997,-0.957652
0.49624,-0.00490218,-0.0652488,0.0470755
0.49628,-0.103371,0.100257,0.530627
0.49632,-0.117482,0.25051,-0.0919371
0.49636,0.079116,-0.250546,0.0312499
0.4964,0.161748,-0.222483,0.11511
0.49644,0.194907,-0.102666,-0.396809
0.49648,0.0686062,0.293559,-0.345634
0.49652,-0.0544713,0.183132,0.552742
0.49656,0.0383173,-0.170165,-0.0957324
0.4966,0.0392174,-0.174179,-0.0684845
0.49664,0.203848,-0.264912,0.0734718
0.49668,0.170202,-0.069409,-0.101863
0.49672,0.0253624,0.0466984,-0.849585
0.49676,-0.121788,0.264839,0.595
0.4968,-0.344989,-0.0879959,0.24433
0.49684,-0.216085,-0.119574,-0.0954161
0.49688,-0.103104,0.046224,0.101608
0.49692,0.148574,-0.268184,-0.0251799
0.49696,0.124513,-0.0716959,-0.0656868
0.497,0.248272,0.179422,0.058741
0.49704,0.00928129,0.171759,0.11112
0.49708,0.0628403,0.0676209,-0.0757952
0.49712,0.04474,-0.539313,0.134682
0.49716,0.062816,-0.373101,0.154765
0.4972,0.0678033,-0.0620375,-0.103201
0.49724,-0.167684,0.0195479,-0.179738
0.49728,-0.0054739,0.0186599,0.197121
0.49732,-0.0881662,0.151298,-0.0163
0.49736,-0.0447278,-0.18576,0.0152783
0.4974,0.0291819,-0.147321,0.00451292
0.49744,-0.0321987,-0.333628,-0.059702
0.49748,0.21544,0.112945,-0.039035
0.49752,-0.114855,0.552097,0.138526
0.49756,-0.16356,-0.15597,0.00378307
0.4976,-0.139414,0.0450684,0.0158013
0.49764,-0.122141,-0.317328,0.144742
0.49768,0.218117,-0.270289,0.0671951
0.49772,0.195722,-0.0880689,-0.0790309
0.49776,0.361508,0.517405,-0.0235378
0.4978,0.0530968,0.0100233,-0.00407501
0.49784,0.111813,-0.206135,-0.0801865
0.49788,0.0347045,-0.21066,-0.00119209
0.49792,0.00692144,-0.215939,0.0862321
0.49796,0.207071,-0.117859,-0.0255813
0.498,0.0394729,-0.0726812,0.0400932
0.49804,-0.11556,0.320442,0.0606264
0.49808,-0.201975,0.100002,-0.0358114
0.49812,-0.0964136,-0.308205,0.151627
0.49816,0.0410664,-0.34505,0.277721
0.4982,0.143757,0.128174,0.112203
0.49824,0.282064,0.0136239,-0.0400811
0.49828,0.0904409,-0.00928129,0.132541
0.49832,-0.11865,0.235341,-0.00229904
0.49836,0.06756,-0.0683872,0.0102423
0.4984,0.0558702,-0.146494,0.131386
0.49844,0.0416624,-0.269145,0.0476959
0.49848,-0.00939077,0.332192,-0.0529995
0.49852,-0.0505788,0.0718297,0.0613441
0.49856,-0.135084,0.00242068,0.0519169
0.4986,-0.0857699,-0.016519,-0.038001
0.49864,-0.00328434,-0.168766,0.117372
0.49868,-0.0177354,-0.235986,0.245328
0.49872,-0.0430492,-0.0608211,0.0609062
0.49876,-0.0757952,0.524582,0.0875458
0.4988,-0.264876,-0.02563,0.0669153
0.49884,-0.193764,0.0585099,0.0345342
0.49888,0.0674384,-0.00686062,0.155921
0.49892,0.0659179,-0.18919,0.155118
0.49896,0.126702,0.0163487,0.00448859
0.499,0.0818895,0.22561,-0.096596
0.49904,-0.00326001,0.348395,0.0204115
0.49908,0.015631,0.216316,0.0488393
0.49912,0.0412124,-0.230475,0.0478662
0.49916,0.138623,-0.104186,0.0133928
0.4992,0.0307025,-0.11674,-0.063777
0.49924,0.0686062,-0.0575124,-0.184981
0.49928,0.0153512,0.246994,0.0174192
0.49932,-0.165883,0.0179057,0.0764886
0.49936,-0.042368,-0.0721581,0.159424
0.4994,-0.0539604,-0.31762,0.210709
0.49944,0.0491069,-0.566682,0.157368
0.49948,0.0782524,0.432243,-0.0739584
0.49952,0.104807,0.346753,0.0427694
0.49956,-0.101486,-0.0799919,0.0757587
0.4996,-0.0833127,0.126593,-0.501251
0.49964,0.159303,0.00833249,0.339929
0.49968,0.102861,-0.854901,0.268221
0.49972,0.0928129,0.130607,-0.0298875
0.49976,0.0429032,0.460695,-0.00447643
0.4998,-0.134159,0.0677668,0.115779
0.49984,-0.233918,-0.188205,-0.0958175
0.49988,-0.131629,0.142419,0.113699
0.49992,0.000425747,0.0707227,0.391736
0.49996,0.0229052,-0.452691,-0.0964622
0.5,0.0116168,0.333336,-0.202498
0.50004,-0.110244,0.134634,0.268574
0.50008,-0.227507,0.214224,0.175457
0.50012,-0.136008,-0.0714769,0.120827
0.50016,0.0218834,-0.349052,0.228091
0.5002,0.0747977,-0.687388,-0.0351181
0.50024,-0.0730704,0.667414,-0.0431221
0.50028,-0.0122615,0.455915,0.0326366
0.50032,-0.16148,0.0913411,0.0402514
0.50036,-0.0349843,0.360061,-0.137079
0.5004,0.125778,-0.299045,0.0332813
0.50044,0.088373,0.513476,0.0327947
0.50048,0.0542402,-0.536855,-0.188582
0.50052,-0.0846751,0.262309,0.0110816
0.50056,-0.146688,0.382467,0.273074
0.5006,-0.218396,-0.234599,-0.00763913
0.50064,-0.0966933,-0.0862929,0.120146
0.50068,0.00464673,-0.0180517,-0.047258
0.50072,-0.112628,-0.300857,0.0126021
0.50076,-0.0774009,0.0687035,-0.209577
0.5008,-0.10994,0.42166,0.199542
0.50084,-0.0933603,-0.776332,-0.358406
0.50088,0.0418936,0.246325,-0.543886
0.50092,0.100975,0.113346,0.777305
0.50096,0.0729853,-0.50518,0.0158986
0.501,-0.0230755,0.232531,0.145618
0.50104,-0.0808677,0.172732,-0.124257
0.50108,-0.0688373,0.199834,-0.296807
0.50112,-0.118382,-0.206317,0.392393
0.50116,0.0218226,-0.0342301,0.133271
0.5012,0.00345464,-0.496324,0.00568069
0.50124,-0.0161541,0.0346437,-0.066891
0.50128,0.0286346,0.173413,0.0963649
0.50132,-0.0814759,0.0655773,0.0113857
0.50136,0.000681196,-0.570648,0.164132
0.5014,0.0320649,0.529374,0.0255813
0.50144,0.119282,-0.96416,0.0307876
0.50148,0.0495205,0.0784957,-0.0222119
0.50152,-0.0326487,0.139755,0.138417
0.50156,-0.0841034,0.763584,-0.428655
0.5016,-0.111266,1.04005,-0.222982
0.50164,-0.0976421,-2.425,0.465743
0.50168,-0.0439615,1.23924,0.055481
0.50172,0.052148,-0.160628,-0.0335246
0.50176,-0.0396797,0.15811,-0.0446305
0.5018,-0.177099,-0.0370157,-0.0816949
0.50184,-0.0453482,1.00152,-0.562741
0.50188,0.12798,-1.04308,0.404326
0.50192,0.102143,0.815465,0.1064
0.50196,0.106559,-0.637782,0.0364926
0.502,-0.108651,0.390301,0.00395337
0.50204,-0.276225,-0.593857,0.0324663
0.50208,-0.239197,1.73605,-0.117993
0.50212,-0.0245839,-1.72823,0.00838114
0.50216,-0.0309336,0.483819,0.0461997
0.5022,0.0127846,-0.0107532,0.0700294
0.50224,-0.032442,-0.249804,-0.108541
0.50228,-0.104783,0.11348,-0.0396918
0.50232,-0.13495,0.635094,-0.297695
0.50236,-0.0100355,-0.654921,-0.0615996
0.5024,0.00610644,-0.0996249,0.385861
0.50244,0.0529022,0.0379888,0.0587775
0.50248,0.144888,-0.31987,0.00381956
0.50252,-0.00520628,-0.283694,-0.0928129
0.50256,-0.0506639,1.01795,-0.0964622
0.5026,0.0247177,-0.0264937,-0.135436
0.50264,0.182573,-0.665455,0.0601155
0.50268,0.0469539,-0.270277,0.0413097
0.50272,-0.000267613,-0.212886,0.142881
0.50276,-0.023112,0.315248,-0.0681074
0.5028,-0.0677425,0.478504,0.132517
0.50284,0.0174313,-0.0528657,-0.803483
0.50288,0.0719027,-0.989242,0.352105
0.50292,-0.0355317,0.971154,0.480669
0.50296,0.00188545,-0.141032,0.00777293
0.503,0.109527,-0.634704,-0.104223
0.50304,0.140302,0.465743,0.00343031
0.50308,-0.00738368,0.837445,-0.408231
0.50312,0.00501166,-0.277782,-0.0863051
0.50316,-0.131325,-0.495886,0.489087
0.5032,-0.10685,0.192937,0.126861
0.50324,0.0583761,0.0602007,0.0572448
0.50328,0.0882514,-0.00328434,-0.00263963
0.50332,-0.026445,0.451961,-0.353419
0.50336,-0.096815,0.0477567,-0.84343
0.5034,-0.0881297,-0.592057,0.833893
0.50344,-0.0663801,-0.232312,0.22145
0.50348,-0.035702,0.440527,0.0686183
0.50352,0.0718054,-0.538011,-0.0454333
0.50356,0.0371495,-0.47747,-0.0566609
0.5036,0.0069336,0.817459,0.0484014
0.50364,-0.0712458,0.179824,0.0848819
0.50368,-0.134463,-0.265301,0.0923264
0.50372,-0.0659179,-0.207315,-0.00532793
0.50376,-0.0537293,0.188047,-0.00771211
0.5038,0.125279,0.116241,-0.0773766
0.50384,0.0158256,-0.206658,-0.0282088
0.50388,0.0430978,-0.0677912,0.14012
0.50392,-0.0720365,-0.187073,0.218895
0.50396,-0.0479148,0.242956,0.0395215
0.504,0.097265,-0.127092,0.0234039
0.50404,0.239708,-0.270642,-0.114867
0.50408,0.15041,0.424446,-0.112628
0.50412,0.0753816,-0.210563,0.0610035
0.50416,0.0329772,-0.167708,0.286844
0.5042,0.065261,-0.124549,0.149887
0.50424,0.0334029,0.209869,0.0535104
0.50428,0.145995,0.0256665,-0.0260314
0.50432,0.0956229,0.317583,-0.0348748
0.50436,-0.105707,0.386275,-0.0140253
0.5044,-0.131665,-0.669628,0.177233
0.50444,-0.205916,0.244464,0.0708565
0.50448,0.110512,0.260922,-0.0173097
0.50452,0.10786,-0.388695,-0.144839
0.50456,0.0657597,-0.00636188,-0.0866579
0.5046,-0.10106,0.417038,-0.255972
0.50464,-0.137772,-0.201245,0.146883
0.50468,-0.0677912,-0.214114,0.397745
0.50472,-0.0259949,-0.41851,0.0884095
0.50476,0.135728,0.442461,-0.0188424
0.5048,0.118881,-0.404837,-0.0992721
0.50484,-0.0112397,0.6199,-0.04193
0.50488,-0.114745,-0.127371,0.13748
0.50492,-0.100111,-0.257224,0.241642
0.50496,0.0133076,0.309895,0.138465
0.505,0.0342666,-0.2314,0.0074445
0.50504,0.0850035,0.0863051,0.0390715
0.50508,-0.0582666,-0.131009,-0.0730096
0.50512,-0.101741,0.0143173,-0.185699
0.50516,-0.205101,0.0411029,0.413973
0.5052,-0.188217,-0.421575,0.18031
0.50524,0.0434749,0.0262504,0.0899787
0.50528,0.0912681,0.0441439,-0.00480486
0.50532,0.102265,0.14063,-0.0793715
0.50536,0.00976786,0.13574,-0.391298
0.5054,0.0374414,-0.366009,0.345634
0.50544,0.0613806,0.00692144,0.418023
0.50548,0.124951,0.0801743,0.0540699
0.50552,0.107799,-0.127712,-0.081853
0.50556,0.0160689,-0.547049,-0.0921074
0.5056,-0.0964136,0.4646,-0.0289387
0.50564,-0.0610765,0.0650299,0.296746
0.50568,-0.0370644,0.264292,0.301016
0.50572,0.0383538,-0.0789214,-0.00456158
0.50576,0.0535834,-0.209553,-0.135157
0.5058,-0.0892123,0.0653583,-0.202729
0.50584,-0.21915,0.417305,-0.212874
0.50588,-0.205429,0.11972,-0.0742382
0.50592,-0.0516492,-0.486763,0.249464
0.50596,0.0636675,-0.578493,0.0391566
0.506,0.0994789,0.585853,-0.0393391
0.50604,0.111813,0.373952,-0.0210198
0.50608,0.0196452,-0.0449346,-0.010522
0.50612,0.0696766,0.072669,0.128296
0.50616,0.00684845,0.107641,0.286577
0.5062,-0.0113614,-0.156237,0.150459
0.50624,-0.0497638,-0.0845291,-0.0606994
0.50628,-0.0622321,0.0184896,-0.140022
0.50632,-0.100318,0.0927521,-0.123065
0.50636,-0.143015,0.175846,-0.153914
0.5064,-0.0501409,-0.101255,0.221985
0.50644,-0.0733259,0.0248637,0.226656
0.50648,0.118017,-0.228858,-0.0784227
0.50652,0.0750532,0.0447156,-0.0950268
0.50656,-0.00856361,0.320405,-0.237287
0.5066,-0.0550431,0.0864754,-0.0785565
0.50664,-0.127055,-0.143465,0.334565
0.50668,0.061259,0.34561,0.187584
0.50672,-0.0342058,-0.0922656,-0.0510532
0.50676,0.0568434,-0.1739,-0.0763791
0.5068,-0.0442291,-0.0453847,-0.10235
0.50684,-0.106619,0.118917,-0.119951
0.50688,0.0427937,0.208178,0.0764399
0.50692,-0.0817678,-0.193545,0.108006
0.50696,0.0507004,-0.0920101,-0.0577314
0.507,-0.121508,0.0879108,-0.17272
0.50704,-0.148391,0.054593,-0.0977151
0.50708,-0.175396,0.257346,-0.0924723
0.50712,-0.137638,0.0563446,0.0135996
0.50716,-0.0240486,-0.0313958,0.0489488
0.5072,-0.027187,-0.069336,0.066076
0.50724,0.0951971,0.0576219,-0.0546295
0.50728,-0.0607846,0.0265058,-0.182865
0.50732,-0.0647015,0.0330015,-0.111607
0.50736,-0.0419787,0.284497,0.060967
0.5074,-0.0276371,0.0539483,0.132213
0.50744,0.0150958,-0.0987491,0.0849305
0.50748,0.0132712,-0.0772549,0.00378307
0.50752,-0.0276249,0.0484379,-0.0805879
0.50756,-0.0691657,0.355828,-0.173681
0.5076,0.0128089,-0.132152,-0.0358966
0.50764,0.0615996,0.183667,0.129573
0.50768,-0.0153391,0.0380497,0.0371495
0.50772,-0.0868768,-0.278706,-0.110013
0.50776,-0.0971677,0.252042,-0.122992
0.5078,-0.165214,-0.448446,-0.124999
0.50784,-0.0207765,-0.0547998,-0.0542281
0.50788,0.0718905,0.215586,0.00946376
0.50792,-0.00954891,0.160495,0.00717689
0.50796,-0.0849305,-0.353979,0.0373198
0.508,-0.036444,0.122567,0.0233918
0.50804,0.0268464,0.160446,-0.0688616
0.50808,0.0565028,-0.0525251,-0.0657597
0.50812,-0.0131374,0.236095,-0.0917303
0.50816,-0.119818,-0.391444,-0.0964622
0.5082,-0.240766,-0.00592397,-0.0314445
0.50824,-0.0847237,-0.118358,-0.0575489
0.50828,-0.0271019,0.534654,-0.158634
0.50832,-0.0776563,-0.218019,-0.161407
0.50836,-0.0231363,0.0223822,-0.00669032
0.5084,-0.157721,0.296904,-0.0100963
0.50844,-0.1852,-0.0495813,-0.0433533
0.50848,-0.0637648,-0.380229,-0.0597506
0.50852,0.0586802,0.0777293,0.14445
0.50856,0.0573299,0.342666,-0.336365
0.5086,-0.0695063,-0.088665,-0.242591
0.50864,-0.138015,0.197413,0.264195
0.50868,-0.217289,-0.0842007,0.0784592
0.50872,-0.176977,-0.0413705,0.0430613
0.50876,0.109892,0.0531333,-0.036517
0.5088,0.188618,0.129792,-0.14372
0.50884,0.155483,0.314275,-0.132067
0.50888,-0.0647258,0.222216,0.0504693
0.50892,-0.210137,-0.0273573,-0.0162636
0.50896,-0.0925088,0.0215307,-0.0637283
0.509,0.0193411,0.17885,-0.0405312
0.50904,0.0157891,0.0652245,-0.13467
0.50908,-0.0129549,-0.085928,-0.224673
0.50912,-0.038743,0.191197,-0.0613685
0.50916,-0.0722798,-0.104758,0.0189883
0.5092,-0.107228,-0.190455,0.0353857
0.50924,-0.0213482,-0.000523061,0.065188
0.50928,-0.0955377,0.0425504,0.00492651
0.50932,-0.0396432,-0.0893948,-0.238479
0.50936,0.0104004,0.254658,-0.02889
0.5094,0.0171394,0.132639,0.139572
0.50944,-0.0468687,0.11854,0.000766345
0.50948,-0.00967055,-0.0375266,-0.0885798
0.50952,0.0784957,0.0450319,-0.0767197
0.50956,0.120474,-0.0888231,-0.167866
0.5096,0.132286,0.22308,-0.159996
0.50964,-0.109283,0.117993,0.0736786
0.50968,-0.243625,-0.194481,0.0312742
0.50972,-0.360158,-0.0518682,0.033926
0.50976,-0.0215793,0.0282818,-0.0518925
0.5098,-0.0479878,-0.325076,-0.0602372
0.50984,0.133174,-0.0926305,-0.184251
0.50988,0.0135631,0.390435,-0.0384511
0.50992,-0.1458,0.0708322,0.00418449
0.50996,-0.0945889,0.0635215,-0.0255692
0.51,0.0407501,-0.205356,0.00681196
0.51004,0.225512,0.0921318,-0.00844196
0.51008,0.135558,-0.163742,-0.0806001
0.51012,0.060298,0.489026,-0.0115682
0.51016,-0.118382,0.0988099,0.0138064
0.5102,-0.161358,0.125291,0.00448859
0.51024,-0.0248637,-0.0244744,0.0367967
0.51028,0.146518,-0.246094,-0.015108
0.51032,0.148574,0.0807947,-0.171053
0.51036,0.0611982,0.119088,-0.03822
0.5104,-0.160884,-0.0523548,0.139998
0.51044,-0.277271,0.0619767,0.0507004
0.51048,-0.0606021,0.0685818,-0.0120669
0.51052,0.150909,-0.0886771,0.0484014
0.51056,0.202619,-0.231132,-0.0178692
0.5106,0.168401,0.228128,-0.17272
0.51064,0.00385606,0.207643,0.0286711
0.51068,-0.173498,-0.115609,0.0529508
0.51072,-0.154048,-0.285823,0.230329
0.51076,0.140813,0.133368,0.171442
0.5108,0.139171,-0.335501,0.213433
0.51084,0.141823,-0.30857,-0.624134
0.51088,-0.0325636,0.600863,-0.0612711
0.51092,-0.157709,-0.23067,0.39097
0.51096,-0.206305,0.139949,-0.000875823
0.511,0.0213239,-0.342946,-0.0436087
0.51104,0.15912,-0.123613,-0.134743
0.51108,0.199968,-0.158098,-0.155799
0.51112,0.0712701,0.0990045,-0.0858793
0.51116,-0.192754,0.106863,0.0688616
0.5112,-0.270569,0.152916,0.170822
0.51124,-0.0802108,-0.138344,0.129439
0.51128,0.207643,-0.133685,0.0518074
0.51132,0.113322,-0.017261,-0.163609
0.51136,0.0673411,0.201829,-0.674664
0.5114,-0.0734354,0.127968,0.490777
0.51144,-0.230086,-0.24489,0.353419
0.51148,-0.0441683,0.5393,0.137115
0.51152,0.0995641,0.0973745,0.0303132
0.51156,0.241399,-0.66582,0.00638621
0.5116,0.105135,0.364294,-0.0703092
0.51164,0.0162271,0.324298,-0.0399959
0.51168,-0.0838601,-0.155094,0.0789579
0.51172,-0.0539361,0.317985,0.0327096
0.51176,0.225403,-0.267491,-0.068667
0.5118,0.218469,-0.366848,0.0394485
0.51184,0.219588,0.0659544,-0.311915
0.51188,-0.0320892,-0.0963284,-0.31588
0.51192,-0.166102,-0.242056,0.615898
0.51196,-0.208166,0.118394,0.188618
0.512,-0.108347,-0.24433,0.342958
0.51204,0.119307,-0.189263,-0.21544
0.51208,-0.0141591,-0.1268,-0.586935
0.51212,0.0738489,0.430747,0.425334
0.51216,-0.096669,-0.0267491,0.171248
0.5122,-0.0727298,0.291661,-0.0101936
0.51224,0.00218956,-0.453433,0.0750775
0.51228,0.138915,-0.0425504,0.0442656
0.51232,0.212716,-0.878706,-0.01259
0.51236,0.0695671,0.842749,0.114258
0.5124,-0.0701267,-0.451633,0.0498246
0.51244,-0.181393,0.376543,0.0524521
0.51248,-0.0732164,-0.740509,-0.0290968
0.51252,-0.0580841,1.05146,-0.0479513
0.51256,0.0153512,0.449261,-0.245912
0.5126,-0.148148,-2.83048,-0.113054
0.51264,-0.142504,2.02313,0.244026
0.51268,-0.243552,0.417062,0.0494475
0.51272,-0.117154,-0.205721,0.163292
0.51276,0.0946862,-0.124598,0.0982017
0.5128,0.190455,0.356922,-0.0231242
0.51284,0.215002,-0.334187,-0.0532671
0.51288,0.0930076,0.610352,0.0566731
0.51292,0.0183315,0.342678,-0.132055
0.51296,0.042222,-0.0299118,-0.0948809
0.513,0.129087,-1.52829,-0.0151566
0.51304,0.194457,1.68305,0.20611
0.51308,0.0611738,-0.996663,-0.959319
0.51312,-0.135643,0.284728,0.289849
0.51316,-0.228566,0.0386944,0.688957
0.5132,-0.156067,0.205514,-0.130765
0.51324,0.0029559,-1.2212,0.0607602
0.51328,0.0168596,1.22171,-0.11736
0.51332,0.119124,-1.09823,-0.122542
0.51336,0.0821571,-0.121484,-0.101644
0.5134,-0.0282575,0.783546,0.200065
0.51344,-0.00801622,-0.200332,0.0641784
0.51348,0.0366873,-0.73939,0.11438
0.51352,0.124635,1.08057,-0.0329285
0.51356,0.121253,-0.442145,-0.0480973
0.5136,0.0308606,-1.53593,-0.177476
0.51364,-0.122469,0.774313,-0.0448738
0.51368,-0.23247,1.21002,-0.10359
0.51372,-0.11567,-0.364853,-0.047258
0.51376,-0.153354,-0.0669883,0.0151323
0.5138,-0.0798216,0.0250096,0.0202534
0.51384,-0.116302,-1.07965,-0.0525737
0.51388,-0.198374,0.673788,-0.0340841
0.51392,-0.270654,1.25144,-0.019183
0.51396,-0.101425,-0.75687,-0.105379
0.514,0.0163609,-0.312182,-0.0787025
0.51404,0.0799919,0.592567,-0.00862443
0.51408,0.204493,-0.785273,-0.0839209
0.51412,0.269121,-0.152856,-0.0691657
0.51416,0.0891394,0.973015,0.0627187
0.5142,-0.0344491,0.142236,0.0737638
0.51424,-0.151347,-0.33617,-0.00167866
0.51428,-0.0940659,0.444006,-0.0918398
0.51432,0.0343761,-0.250412,-0.105293
0.51436,0.128405,-0.397064,-0.207935
0.5144,-0.0116776,0.343566,-0.0828383
0.51444,-0.200138,0.362725,-0.138271
0.51448,-0.145156,-0.671684,-0.126374
0.51452,-0.179155,-0.366118,-0.0461024
0.51456,0.0611373,-0.705877,0.0294252
0.5146,0.245705,0.484391,-0.153585
0.51464,0.2341,0.393962,0.00951241
0.51468,0.0709903,-0.099856,-0.0402271
0.51472,0.0624146,0.148647,-0.107106
0.51476,0.159826,0.0671343,-0.111193
0.5148,0.197291,-0.890299,0.0587167
0.51484,0.248855,0.174848,-0.664628
0.51488,0.205064,0.781794,-0.189774
0.51492,-0.0774009,0.428107,0.431027
0.51496,-0.150094,-0.024815,-0.17868
0.515,-0.136057,-0.61512,0.0366994
0.51504,-0.0686791,-0.161553,0.0623902
0.51508,-0.0469052,-0.313192,-0.099856
0.51512,-0.103846,0.800661,-0.214711
0.51516,-0.196562,0.273914,0.0194992
0.5152,-0.252115,0.400349,-0.112227
0.51524,-0.0535834,-0.259159,-0.153415
0.51528,-0.0202291,0.10269,-0.0118723
0.51532,0.0845413,0.120195,-0.178875
0.51536,0.183132,-0.201184,-0.921111
0.5154,0.131495,0.14771,0.605437
0.51544,-0.0124075,0.283633,0.299422
0.51548,-0.0880811,-0.235451,-0.173291
0.51552,-0.0480973,-0.614305,0.172075
0.51556,-0.0583396,-0.99007,-0.0671343
0.5156,-0.0165555,0.91498,-0.166212
0.51564,-0.0746274,0.246569,-0.159254
0.51568,-0.207813,-0.175201,-0.0299605
0.51572,-0.188266,0.246848,-0.30908
0.51576,-0.179228,-0.356314,0.123041
0.5158,-0.0896259,0.518585,0.0625605
0.51584,-0.0490339,-0.418376,-0.205587
0.51588,0.12107,0.0815002,-0.271967
0.51592,0.0443021,0.342362,0.0218591
0.51596,0.0736543,0.110719,-0.154972
0.516,0.178267,-0.404241,-0.141239
0.51604,0.202279,-0.491386,-0.0849914
0.51608,0.207619,-0.0330502,-0.211183
0.51612,0.21589,0.363199,-0.126009
0.51616,0.203483,0.227252,0.112385
0.5162,0.013405,0.267832,0.000887988
0.51624,0.156043,-0.161492,-0.0641297
0.51628,0.153707,-0.212849,0.0577435
0.51632,0.115159,-0.117725,-0.0905747
0.51636,0.0971312,0.508647,-0.205016
0.5164,-0.00571718,0.312912,0.0181855
0.51644,-0.104783,0.29317,0.0452874
0.51648,-0.105354,-0.0484622,-0.0733624
0.51652,-0.0247663,-0.185966,0.0451414
0.51656,-0.00829599,-1.01396,0.0687521
0.5166,0.0458226,0.340902,-0.918982
0.51664,0.178011,0.475864,-0.12
0.51668,0.0417841,0.209237,0.742674
0.51672,-0.0368941,0.0170177,-0.0286102
0.51676,0.0669032,-0.518767,0.183594
0.5168,0.126386,0.175651,0.09156
0.51684,0.103444,-0.142577,-0.0150836
0.51688,0.0577557,-0.23865,-0.0804541
0.51692,-0.0699807,0.168328,0.140363
0.51696,-0.236472,0.466656,-0.0441561
0.517,-0.243661,-0.426635,-0.116716
0.51704,-0.0921318,-0.166139,-0.0343274
0.51708,-0.0808434,0.0756492,-0.172464
0.51712,-0.100026,-0.0886285,-0.144036
0.51716,-0.190516,0.189567,0.0621348
0.5172,-0.285287,0.0557121,0.0778145
0.51724,-0.102094,0.0526589,-0.0941632
0.51728,0.165628,-0.104089,0.0089042
0.51732,0.28047,-0.451791,-0.0601764
0.51736,0.183059,0.389924,-0.866068
0.5174,0.17261,0.0265545,0.272405
0.51744,0.0414435,0.272685,0.459892
0.51748,0.153743,0.0683507,0.111412
0.51752,0.371763,-0.125729,0.253344
0.51756,0.382114,-0.0347288,-0.130802
0.5176,0.224576,-0.204809,-0.0250583
0.51764,0.0355925,0.392904,-0.00653218
0.51768,-0.0458834,0.473723,0.0607359
